564	-1476006611532866352298427985138388024910562282581649233581692378898428606583655289/34000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1175824181473442766898777321774301797152659553119060515007982961365444471787287447/27200000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	12	17	3
564	-1175824181473442766898777321774301797152659553119060515007982961365444471787287447/27200000000000000000000000000000000000000000000000000000000000000000000000000000000	-172182804958910654699825331682043113878951364731294359286854708766492067398183921/4000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	12	17	3
564	-172182804958910654699825331682043113878951364731294359286854708766492067398183921/4000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5829309829838710685094235945507422758005395036132713856466205389294238224140069393/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	12	17	3
564	-5829309829838710685094235945507422758005395036132713856466205389294238224140069393/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-181387634096076847199825331682043113878951364731294359286854708766492067398183921/4250000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	12	17	3
565	-181387634096076847199825331682043113878951364731294359286854708766492067398183921/4250000000000000000000000000000000000000000000000000000000000000000000000000000000	-5779498752310207535694585282143336530247492306670125137892495971761254089343701551/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
565	-5779498752310207535694585282143336530247492306670125137892495971761254089343701551/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-575459321354595596099475995046129341636854094193883077860564126299476202194551763/13600000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
565	-575459321354595596099475995046129341636854094193883077860564126299476202194551763/13600000000000000000000000000000000000000000000000000000000000000000000000000000000	-5729687674781704386294934618779250302489589577207536419318786554228269954547333709/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
565	-5729687674781704386294934618779250302489589577207536419318786554228269954547333709/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1426195534004363202898777321774301797152659553119060515007982961365444471787287447/34000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
565	-1426195534004363202898777321774301797152659553119060515007982961365444471787287447/34000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5679876597253201236895283955415164074731686847744947700745077136695285819750965867/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
565	-5679876597253201236895283955415164074731686847744947700745077136695285819750965867/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2827485529244474831097729311866560480426367741506826670729111213964396876176390973/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
565	-2827485529244474831097729311866560480426367741506826670729111213964396876176390973/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	-225202620788987923499825331682043113878951364731294359286854708766492067398183921/5440000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
565	-225202620788987923499825331682043113878951364731294359286854708766492067398183921/5440000000000000000000000000000000000000000000000000000000000000000000000000000000	-700644997620055814099475995046129341636854094193883077860564126299476202194551763/17000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	13	17	3
566	-700644997620055814099475995046129341636854094193883077860564126299476202194551763/17000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5580254442196194938095982628686991619215881388819770263597658301629317550158230183/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
566	-5580254442196194938095982628686991619215881388819770263597658301629317550158230183/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2777674451715971681698078648502474252668465012044237952155401796431412741380023131/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
566	-2777674451715971681698078648502474252668465012044237952155401796431412741380023131/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5530443364667691788696331965322905391457978659357181545023948884096333415361862341/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
566	-5530443364667691788696331965322905391457978659357181545023948884096333415361862341/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-275276891295172010699825331682043113878951364731294359286854708766492067398183921/6800000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
566	-275276891295172010699825331682043113878951364731294359286854708766492067398183921/6800000000000000000000000000000000000000000000000000000000000000000000000000000000	-5480632287139188639296681301958819163700075929894592826450239466563349280565494499/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
566	-5480632287139188639296681301958819163700075929894592826450239466563349280565494499/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2727863374187468532298427985138388024910562282581649233581692378898428606583655289/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
566	-2727863374187468532298427985138388024910562282581649233581692378898428606583655289/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	-319460071153569734699825331682043113878951364731294359286854708766492067398183921/8000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
566	-319460071153569734699825331682043113878951364731294359286854708766492067398183921/8000000000000000000000000000000000000000000000000000000000000000000000000000000000	-337869729427902119699825331682043113878951364731294359286854708766492067398183921/8500000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	14	17	3
567	-337869729427902119699825331682043113878951364731294359286854708766492067398183921/8500000000000000000000000000000000000000000000000000000000000000000000000000000000	-1076202026416436468099475995046129341636854094193883077860564126299476202194551763/27200000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	3
567	-1076202026416436468099475995046129341636854094193883077860564126299476202194551763/27200000000000000000000000000000000000000000000000000000000000000000000000000000000	-2678052296658965382898777321774301797152659553119060515007982961365444471787287447/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	3
567	-2678052296658965382898777321774301797152659553119060515007982961365444471787287447/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5331199054553679191097729311866560480426367741506826670729111213964396876176390973/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	3
567	-5331199054553679191097729311866560480426367741506826670729111213964396876176390973/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1326573378947356904099475995046129341636854094193883077860564126299476202194551763/34000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	3
567	-1326573378947356904099475995046129341636854094193883077860564126299476202194551763/34000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10587681492814603658095982628686991619215881388819770263597658301629317550158230183/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
567	-10587681492814603658095982628686991619215881388819770263597658301629317550158230183/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5281387977025176041698078648502474252668465012044237952155401796431412741380023131/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
567	-5281387977025176041698078648502474252668465012044237952155401796431412741380023131/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10537870415286100508696331965322905391457978659357181545023948884096333415361862341/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
567	-10537870415286100508696331965322905391457978659357181545023948884096333415361862341/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-525648243826092446699825331682043113878951364731294359286854708766492067398183921/13600000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
567	-525648243826092446699825331682043113878951364731294359286854708766492067398183921/13600000000000000000000000000000000000000000000000000000000000000000000000000000000	-10488059337757597359296681301958819163700075929894592826450239466563349280565494499/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
567	-10488059337757597359296681301958819163700075929894592826450239466563349280565494499/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5231576899496672892298427985138388024910562282581649233581692378898428606583655289/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
567	-5231576899496672892298427985138388024910562282581649233581692378898428606583655289/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-614014603542887894699825331682043113878951364731294359286854708766492067398183921/16000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
567	-614014603542887894699825331682043113878951364731294359286854708766492067398183921/16000000000000000000000000000000000000000000000000000000000000000000000000000000000	-650833920091552664699825331682043113878951364731294359286854708766492067398183921/17000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	15	17	4
568	-650833920091552664699825331682043113878951364731294359286854708766492067398183921/17000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2077687436540118212099475995046129341636854094193883077860564126299476202194551763/54400000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-2077687436540118212099475995046129341636854094193883077860564126299476202194551763/54400000000000000000000000000000000000000000000000000000000000000000000000000000000	-5181765821968169742898777321774301797152659553119060515007982961365444471787287447/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-5181765821968169742898777321774301797152659553119060515007982961365444471787287447/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10338626105172087911097729311866560480426367741506826670729111213964396876176390973/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-10338626105172087911097729311866560480426367741506826670729111213964396876176390973/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2578430141601959084099475995046129341636854094193883077860564126299476202194551763/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-2578430141601959084099475995046129341636854094193883077860564126299476202194551763/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10288815027643584761698078648502474252668465012044237952155401796431412741380023131/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-10288815027643584761698078648502474252668465012044237952155401796431412741380023131/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1026390948887933318699825331682043113878951364731294359286854708766492067398183921/27200000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-1026390948887933318699825331682043113878951364731294359286854708766492067398183921/27200000000000000000000000000000000000000000000000000000000000000000000000000000000	-10239003950115081612298427985138388024910562282581649233581692378898428606583655289/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-10239003950115081612298427985138388024910562282581649233581692378898428606583655289/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1276762301418853754699825331682043113878951364731294359286854708766492067398183921/34000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-1276762301418853754699825331682043113878951364731294359286854708766492067398183921/34000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10189192872586578462898777321774301797152659553119060515007982961365444471787287447/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-10189192872586578462898777321774301797152659553119060515007982961365444471787287447/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5082143666911163444099475995046129341636854094193883077860564126299476202194551763/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-5082143666911163444099475995046129341636854094193883077860564126299476202194551763/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2027876359011615062699825331682043113878951364731294359286854708766492067398183921/54400000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-2027876359011615062699825331682043113878951364731294359286854708766492067398183921/54400000000000000000000000000000000000000000000000000000000000000000000000000000000	-2528619064073455934699825331682043113878951364731294359286854708766492067398183921/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-2528619064073455934699825331682043113878951364731294359286854708766492067398183921/68000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10089570717529572164099475995046129341636854094193883077860564126299476202194551763/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-10089570717529572164099475995046129341636854094193883077860564126299476202194551763/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5032332589382660294699825331682043113878951364731294359286854708766492067398183921/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-5032332589382660294699825331682043113878951364731294359286854708766492067398183921/136000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10039759640001069014699825331682043113878951364731294359286854708766492067398183921/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	negative	4	16	17	4
568	-10039759640001069014699825331682043113878951364731294359286854708766492067398183921/272000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3681931654866477/100000000000000000	negative	4	16	17	4
569	-3081931654866477/100000000000000000	-108155239879592588279243577238465415171645901042568320418710212908644784799657708169/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-108155239879592588279243577238465415171645901042568320418710212908644784799657708169/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-53913242753942593079243577238465415171645901042568320418710212908644784799657708169/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-53913242753942593079243577238465415171645901042568320418710212908644784799657708169/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-107497731136177784037730731715396245514937703127704961256130638725934354398973124507/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-107497731136177784037730731715396245514937703127704961256130638725934354398973124507/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-26792244191117595479243577238465415171645901042568320418710212908644784799657708169/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-26792244191117595479243577238465415171645901042568320418710212908644784799657708169/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-21368044478552595959243577238465415171645901042568320418710212908644784799657708169/704000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-21368044478552595959243577238465415171645901042568320418710212908644784799657708169/704000000000000000000000000000000000000000000000000000000000000000000000000000000000	-53255734010527788837730731715396245514937703127704961256130638725934354398973124507/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-53255734010527788837730731715396245514937703127704961256130638725934354398973124507/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-106182713649348175554705040669257906201521307297978242930971490360513493597603957183/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-106182713649348175554705040669257906201521307297978242930971490360513493597603957183/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-13231744909705096679243577238465415171645901042568320418710212908644784799657708169/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-13231744909705096679243577238465415171645901042568320418710212908644784799657708169/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	-105525204905933371313192195146188736544813109383114883768391916177803063196919373521/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-105525204905933371313192195146188736544813109383114883768391916177803063196919373521/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10519645053422596919243577238465415171645901042568320418710212908644784799657708169/352000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-10519645053422596919243577238465415171645901042568320418710212908644784799657708169/352000000000000000000000000000000000000000000000000000000000000000000000000000000000	-9533426923865324279243577238465415171645901042568320418710212908644784799657708169/320000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-9533426923865324279243577238465415171645901042568320418710212908644784799657708169/320000000000000000000000000000000000000000000000000000000000000000000000000000000000	-26134735447702791237730731715396245514937703127704961256130638725934354398973124507/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-26134735447702791237730731715396245514937703127704961256130638725934354398973124507/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-104210187419103762830166504100050397231396713553388165443232767812382202395550206197/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-104210187419103762830166504100050397231396713553388165443232767812382202395550206197/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-51940716523698180354705040669257906201521307297978242930971490360513493597603957183/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-51940716523698180354705040669257906201521307297978242930971490360513493597603957183/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-20710535735137791717730731715396245514937703127704961256130638725934354398973124507/704000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
569	-20710535735137791717730731715396245514937703127704961256130638725934354398973124507/704000000000000000000000000000000000000000000000000000000000000000000000000000000000	-6451495268998847279243577238465415171645901042568320418710212908644784799657708169/220000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	0	22	4
570	-6451495268998847279243577238465415171645901042568320418710212908644784799657708169/220000000000000000000000000000000000000000000000000000000000000000000000000000000000	-102895169932274154347140813053912057917980317723661447118073619446961341594181038873/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-102895169932274154347140813053912057917980317723661447118073619446961341594181038873/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-51283207780283376113192195146188736544813109383114883768391916177803063196919373521/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-51283207780283376113192195146188736544813109383114883768391916177803063196919373521/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-102237661188859350105627967530842888261272119808798087955494045264250911193496455211/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-102237661188859350105627967530842888261272119808798087955494045264250911193496455211/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5095445340857597399243577238465415171645901042568320418710212908644784799657708169/176000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-5095445340857597399243577238465415171645901042568320418710212908644784799657708169/176000000000000000000000000000000000000000000000000000000000000000000000000000000000	-101580152445444545864115122007773718604563921893934728792914471081540480792811871549/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-101580152445444545864115122007773718604563921893934728792914471081540480792811871549/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-4602336276078961079243577238465415171645901042568320418710212908644784799657708169/160000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-4602336276078961079243577238465415171645901042568320418710212908644784799657708169/160000000000000000000000000000000000000000000000000000000000000000000000000000000000	-100922643702029741622602276484704548947855723979071369630334896898830050392127287887/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-100922643702029741622602276484704548947855723979071369630334896898830050392127287887/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-12574236166290292437730731715396245514937703127704961256130638725934354398973124507/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-12574236166290292437730731715396245514937703127704961256130638725934354398973124507/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	-4010605398344597495243577238465415171645901042568320418710212908644784799657708169/140800000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-4010605398344597495243577238465415171645901042568320418710212908644784799657708169/140800000000000000000000000000000000000000000000000000000000000000000000000000000000	-49968190293453767630166504100050397231396713553388165443232767812382202395550206197/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-49968190293453767630166504100050397231396713553388165443232767812382202395550206197/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-99607626215200133139576585438566209634439328149344651305175748533409189590758120563/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-99607626215200133139576585438566209634439328149344651305175748533409189590758120563/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-24819717960873182754705040669257906201521307297978242930971490360513493597603957183/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-24819717960873182754705040669257906201521307297978242930971490360513493597603957183/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-98950117471785328898063739915497039977731130234481292142596174350698759190073536901/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-98950117471785328898063739915497039977731130234481292142596174350698759190073536901/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-9862136310007792677730731715396245514937703127704961256130638725934354398973124507/352000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-9862136310007792677730731715396245514937703127704961256130638725934354398973124507/352000000000000000000000000000000000000000000000000000000000000000000000000000000000	-98292608728370524656550894392427870321022932319617932980016600167988328789388953239/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
570	-98292608728370524656550894392427870321022932319617932980016600167988328789388953239/3520000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3061370448645722579243577238465415171645901042568320418710212908644784799657708169/110000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	1	22	4
571	-3061370448645722579243577238465415171645901042568320418710212908644784799657708169/110000000000000000000000000000000000000000000000000000000000000000000000000000000000	-48653172806624159147140813053912057917980317723661447118073619446961341594181038873/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
571	-48653172806624159147140813053912057917980317723661447118073619446961341594181038873/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-24162209217458378513192195146188736544813109383114883768391916177803063196919373521/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
571	-24162209217458378513192195146188736544813109383114883768391916177803063196919373521/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-47995664063209354905627967530842888261272119808798087955494045264250911193496455211/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
571	-47995664063209354905627967530842888261272119808798087955494045264250911193496455211/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2383345484575097639243577238465415171645901042568320418710212908644784799657708169/88000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
571	-2383345484575097639243577238465415171645901042568320418710212908644784799657708169/88000000000000000000000000000000000000000000000000000000000000000000000000000000000	-47338155319794550664115122007773718604563921893934728792914471081540480792811871549/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
571	-47338155319794550664115122007773718604563921893934728792914471081540480792811871549/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-2136790952185779479243577238465415171645901042568320418710212908644784799657708169/80000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
571	-2136790952185779479243577238465415171645901042568320418710212908644784799657708169/80000000000000000000000000000000000000000000000000000000000000000000000000000000000	-46680646576379746422602276484704548947855723979071369630334896898830050392127287887/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
571	-46680646576379746422602276484704548947855723979071369630334896898830050392127287887/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-5793986525584043037730731715396245514937703127704961256130638725934354398973124507/220000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	2	22	3
572	-5793986525584043037730731715396245514937703127704961256130638725934354398973124507/220000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1840925513318597687243577238465415171645901042568320418710212908644784799657708169/70400000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
572	-1840925513318597687243577238465415171645901042568320418710212908644784799657708169/70400000000000000000000000000000000000000000000000000000000000000000000000000000000	-22847191730628770030166504100050397231396713553388165443232767812382202395550206197/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
572	-22847191730628770030166504100050397231396713553388165443232767812382202395550206197/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-45365629089550137939576585438566209634439328149344651305175748533409189590758120563/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
572	-45365629089550137939576585438566209634439328149344651305175748533409189590758120563/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-11259218679460683954705040669257906201521307297978242930971490360513493597603957183/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
572	-11259218679460683954705040669257906201521307297978242930971490360513493597603957183/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	-44708120346135333698063739915497039977731130234481292142596174350698759190073536901/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
572	-44708120346135333698063739915497039977731130234481292142596174350698759190073536901/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-4437936597442793157730731715396245514937703127704961256130638725934354398973124507/176000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
572	-4437936597442793157730731715396245514937703127704961256130638725934354398973124507/176000000000000000000000000000000000000000000000000000000000000000000000000000000000	-44050611602720529456550894392427870321022932319617932980016600167988328789388953239/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
572	-44050611602720529456550894392427870321022932319617932980016600167988328789388953239/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1366308038469160229243577238465415171645901042568320418710212908644784799657708169/55000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	3	22	3
573	-1366308038469160229243577238465415171645901042568320418710212908644784799657708169/55000000000000000000000000000000000000000000000000000000000000000000000000000000000	-3944827532664156837730731715396245514937703127704961256130638725934354398973124507/160000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
573	-3944827532664156837730731715396245514937703127704961256130638725934354398973124507/160000000000000000000000000000000000000000000000000000000000000000000000000000000000	-21532174243799161547140813053912057917980317723661447118073619446961341594181038873/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
573	-21532174243799161547140813053912057917980317723661447118073619446961341594181038873/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-8547118823178184194705040669257906201521307297978242930971490360513493597603957183/352000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
573	-8547118823178184194705040669257906201521307297978242930971490360513493597603957183/352000000000000000000000000000000000000000000000000000000000000000000000000000000000	-10601709936045879713192195146188736544813109383114883768391916177803063196919373521/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
573	-10601709936045879713192195146188736544813109383114883768391916177803063196919373521/440000000000000000000000000000000000000000000000000000000000000000000000000000000000	-42078085372476116732012357823220361350898338575027855492277877619857037587335202253/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
573	-42078085372476116732012357823220361350898338575027855492277877619857037587335202253/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-20874665500384357305627967530842888261272119808798087955494045264250911193496455211/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
573	-20874665500384357305627967530842888261272119808798087955494045264250911193496455211/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-41420576629061312490499512300151191694190140660164496329698303437146607186650618591/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
573	-41420576629061312490499512300151191694190140660164496329698303437146607186650618591/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-1027295556433847759243577238465415171645901042568320418710212908644784799657708169/44000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	4	22	3
574	-1027295556433847759243577238465415171645901042568320418710212908644784799657708169/44000000000000000000000000000000000000000000000000000000000000000000000000000000000	-40763067885646508248986666777082022037481942745301137167118729254436176785966034929/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	5	22	3
574	-40763067885646508248986666777082022037481942745301137167118729254436176785966034929/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	-20217156756969553064115122007773718604563921893934728792914471081540480792811871549/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	5	22	3
574	-20217156756969553064115122007773718604563921893934728792914471081540480792811871549/880000000000000000000000000000000000000000000000000000000000000000000000000000000000	-40105559142231704007473821254012852380773744830437778004539155071725746385281451267/1760000000000000000000000000000000000000000000000000000000000000000000000000000000000	positive	5	5	22	3
