network,condition_number,direction,euclidean_error_epsilon,break_even_epsilon,threshold_over_design_error,downstream_error_ratio_eta_J,candidate_base_ratio,gain,correction_cosine
44,262.4419329169476,defect_sensitivity_gradient,0.0005,0.0001983953004853682,0.3574690098835463,2.5202209869728005,6.221622710965095,0.16072977203159278,0.9278585445159966
45,36.52675450484608,actual_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009007,0.8161947042818202,1.2251978538379669,0.9877895298796227
45,36.52675450484608,opposite_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009007,0.8161947042818202,1.2251978538379669,0.9877895298796224
45,36.52675450484608,isotropic,0.0005,0.0005818261307385706,1.048335370700127,0.8593632592013348,0.7448521721567632,1.3425482765317596,0.7545228388686364
45,36.52675450484608,analytic_residual_synthetic,0.0005,0.000594496643103707,1.071165122709382,0.8410476422366905,0.714464021548015,1.3996506049854265,0.8690338797232433
45,36.52675450484608,companion_residual_synthetic,0.0005,0.0005656812939600569,1.019245574702805,0.8838899312009163,0.7865705995444199,1.2713416959382895,0.6527183473774554
45,36.52675450484608,leading_downstream_singular,0.0005,0.00019514658603284355,0.35161547032944784,2.5621765164564496,6.429681790279915,0.1555286921837644,0.21393083526157758
45,36.52675450484608,trailing_downstream_singular,0.0005,0.007128071440480505,12.843371964829737,0.07014520044797627,0.029072767855938056,34.39644979642872,0.9853687591661281
45,36.52675450484608,defect_sensitivity_gradient,0.0005,0.00025105284545887704,0.4523474692952739,1.9916125590454656,3.8945176585188026,0.2567712070357716,0.9215190748286045
46,82.61122305907149,actual_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009009,0.8161947042818206,1.2251978538379662,0.9877895298796227
46,82.61122305907149,opposite_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009009,0.8161947042818206,1.2251978538379662,0.9877895298796223
46,82.61122305907149,isotropic,0.0005,0.0006659588539168097,1.1999258629131706,0.7507971356777832,0.5742862336278381,1.7412919576408346,0.766836493217565
46,82.61122305907149,analytic_residual_synthetic,0.0005,0.0006563210413109612,1.1825604347945247,0.7618222920314737,0.5905583210284159,1.6933128607155516,0.897039582629199
46,82.61122305907149,companion_residual_synthetic,0.0005,0.0006508386690144227,1.1726822865124733,0.7682395404642435,0.6001387878547336,1.6662812340035829,0.714197162437366
46,82.61122305907149,leading_downstream_singular,0.0005,0.00019621078950818463,0.3535329540688011,2.5482798435972014,6.360387196204074,0.15722313267293025,0.2738519828463861
46,82.61122305907149,trailing_downstream_singular,0.0005,0.016209213298657182,29.205789727310236,0.03084665435560785,0.02520026569452331,39.68212129673405,0.987320019465362
46,82.61122305907149,defect_sensitivity_gradient,0.0005,0.00023435388914119817,0.4222592597138705,2.133525506371052,4.465719166764594,0.22392809817561776,0.9314327831865828
47,176.50062127928337,actual_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009006,0.8161947042818202,1.2251978538379669,0.9877895298796227
47,176.50062127928337,opposite_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009006,0.8161947042818202,1.2251978538379669,0.9877895298796224
47,176.50062127928337,isotropic,0.0005,0.000570893774173567,1.028637430943364,0.87581967542702,0.7727139848392391,1.2941399012055503,0.769756213985999
47,176.50062127928337,analytic_residual_synthetic,0.0005,0.0005698523156374614,1.026760929076507,0.8774203180006006,0.7754521810800743,1.2895701687332524,0.8736968165646548
47,176.50062127928337,companion_residual_synthetic,0.0005,0.0005679250942235804,1.023288458060505,0.8803977938033504,0.7805590065150249,1.2811331259435683,0.6765431352290444
47,176.50062127928337,leading_downstream_singular,0.0005,0.00018103239368401575,0.32618449312435266,2.7619366336873847,7.467413046938764,0.13391518504657327,0.09761098001275091
47,176.50062127928337,trailing_downstream_singular,0.0005,0.03195232995690458,57.57176568811635,0.015648311114537516,0.02451077086304956,40.79839045403172,0.9876686160798998
47,176.50062127928337,defect_sensitivity_gradient,0.0005,0.00020645238881961863,0.371986286161475,2.4218658977923453,5.7473413582757,0.1739934932801724,0.9390371136001568
48,69.47402788662438,actual_defect,0.0005,0.000555,1.0,0.9009009009009007,0.8161947042818202,1.2251978538379666,0.9877895298796224
48,69.47402788662438,opposite_defect,0.0005,0.000555,1.0,0.9009009009009007,0.8161947042818202,1.2251978538379666,0.9877895298796225
48,69.47402788662438,isotropic,0.0005,0.000634799542117689,1.1437829587706108,0.787650221567586,0.6296066367894608,1.5882932954761688,0.770046790692545
48,69.47402788662438,analytic_residual_synthetic,0.0005,0.0006233820114062678,1.1232108313626445,0.8020764007483401,0.6519836751462125,1.5337807342733574,0.8906795207547673
48,69.47402788662438,companion_residual_synthetic,0.0005,0.0006248408542451271,1.1258393770182469,0.8002037584499052,0.6490560051578068,1.5406990953837136,0.7057229100824293
48,69.47402788662438,leading_downstream_singular,0.0005,0.00018883480947722389,0.34024289995896195,2.647816900836321,6.865037875782747,0.1456656202185892,0.1553735502657674
48,69.47402788662438,trailing_downstream_singular,0.0005,0.013119114819586056,23.638044719974875,0.03811232746080778,0.025689138108740038,38.92695799162592,0.9870729948403403
48,69.47402788662438,defect_sensitivity_gradient,0.0005,0.0002349491405754615,0.4233317848206513,2.1281201487919845,4.443242567507659,0.22506086147822632,0.9259007777859546
49,275.2066933072963,actual_defect,0.0005,0.000555,1.0,0.9009009009009008,0.8161947042818204,1.2251978538379664,0.9877895298796228
49,275.2066933072963,opposite_defect,0.0005,0.000555,1.0,0.9009009009009008,0.8161947042818204,1.2251978538379664,0.9877895298796224
49,275.2066933072963,isotropic,0.0005,0.0006223087509572311,1.1212770287517677,0.8034596962213747,0.6541506998732083,1.5286997326362664,0.7658605989857545
49,275.2066933072963,analytic_residual_synthetic,0.0005,0.0005982198701876038,1.0778736399776645,0.8358130930074227,0.7058994602668425,1.4166323340465259,0.891949603811621
49,275.2066933072963,companion_residual_synthetic,0.0005,0.0006212264710317637,1.1193269748320067,0.8048594567607126,0.656347319284306,1.5235835823789448,0.7180858996226787
49,275.2066933072963,leading_downstream_singular,0.0005,0.00016571099135127867,0.2985783627950967,3.017301362587873,8.907405874017483,0.11226613159247145,0.3165576788584783
49,275.2066933072963,trailing_downstream_singular,0.0005,0.04560477397445934,82.17076391794475,0.010963764457642567,0.024389131215279688,41.00187051244795,0.9877301680822592
49,275.2066933072963,defect_sensitivity_gradient,0.0005,0.00020463623667868,0.3687139399615856,2.4433600232059614,5.849376935937904,0.1709583791490875,0.9057805804841714
50,93.75443448582533,actual_defect,0.0005,0.000555,1.0,0.9009009009009008,0.8161947042818204,1.2251978538379664,0.9877895298796227
50,93.75443448582533,opposite_defect,0.0005,0.000555,1.0,0.9009009009009008,0.8161947042818204,1.2251978538379664,0.9877895298796224
50,93.75443448582533,isotropic,0.0005,0.00048061855688240747,0.8659793817701035,1.0403260399334409,1.0802812239906923,0.9256848844469188,0.6767264472001998
50,93.75443448582533,analytic_residual_synthetic,0.0005,0.0004962862508059034,0.8942094609115375,1.007483078944996,1.0146575389633898,0.9855542008997791,0.8391216257457884
50,93.75443448582533,companion_residual_synthetic,0.0005,0.00048302962053206047,0.870323640598307,1.035133206632849,1.0697653002440528,0.9347844800834942,0.6192052922900636
50,93.75443448582533,leading_downstream_singular,0.0005,0.00016127405773553487,0.2905838878117745,3.100312641850462,9.402910844275612,0.10635004591251537,0.37792748071590365
50,93.75443448582533,trailing_downstream_singular,0.0005,0.015120158080229436,27.243528072485468,0.033068437336894074,0.025338824422954962,39.465130003982324,0.9872499397553822
50,93.75443448582533,defect_sensitivity_gradient,0.0005,0.00021683363276487513,0.39069123020698215,2.3059153399056775,5.212458041345999,0.19184806708617125,0.9096325701166004
51,47.37813535789098,actual_defect,0.0005,0.000555,1.0,0.900900900900901,0.8161947042818207,1.225197853837966,0.9877895298796228
51,47.37813535789098,opposite_defect,0.0005,0.000555,1.0,0.900900900900901,0.8161947042818207,1.225197853837966,0.9877895298796227
51,47.37813535789098,isotropic,0.0005,0.0005660442815169147,1.0198996063367831,0.883323118573116,0.7855932334609357,1.272923387583793,0.7209002488549462
51,47.37813535789098,analytic_residual_synthetic,0.0005,0.0005669490986536035,1.02152990748397,0.8819133872642274,0.7831651249990702,1.2768699321247063,0.8725064621104693
51,47.37813535789098,companion_residual_synthetic,0.0005,0.0005644770476586696,1.0170757615471524,0.8857756078371889,0.7898266209480952,1.2661006523173606,0.6744024916061508
51,47.37813535789098,leading_downstream_singular,0.0005,0.00020886489529651426,0.37633314467840406,2.393891990754008,5.615895590012786,0.1780659885804115,0.17599687396781646
51,47.37813535789098,trailing_downstream_singular,0.0005,0.009895629280869988,17.829962668234213,0.050527357665529064,0.02676289217672194,37.36516940683222,0.9865318499375466
51,47.37813535789098,defect_sensitivity_gradient,0.0005,0.00026427622827295493,0.4761733842755944,1.8919598000452016,3.5169023732155487,0.28434113145019924,0.9335758187853826
52,75.26291138019158,actual_defect,0.0005,0.000555,1.0,0.9009009009009008,0.8161947042818204,1.2251978538379664,0.9877895298796228
52,75.26291138019158,opposite_defect,0.0005,0.000555,1.0,0.9009009009009008,0.8161947042818204,1.2251978538379664,0.9877895298796225
52,75.26291138019158,isotropic,0.0005,0.0004790080401994385,0.8630775499088982,1.0438238151322499,1.0873941726431375,0.9196297213634061,0.6155302620661028
52,75.26291138019158,analytic_residual_synthetic,0.0005,0.0005214171848896651,0.9394904232246218,0.9589250498251279,0.9214902305223637,1.0851986997552123,0.8240030760094843
52,75.26291138019158,companion_residual_synthetic,0.0005,0.00047541233304770566,0.8565987982841543,1.0517186140180068,1.103536508045939,0.9061775416662257,0.5662088475939037
52,75.26291138019158,leading_downstream_singular,0.0005,0.00017050112674917627,0.30720923738590317,2.9325319400120393,8.41528378357935,0.1188314055375398,0.27612856985480305
52,75.26291138019158,trailing_downstream_singular,0.0005,0.012832411192746059,23.121461608551456,0.03896383871198279,0.025753176340591526,38.83016163811314,0.9870402311590362
52,75.26291138019158,defect_sensitivity_gradient,0.0005,0.00022746937900353583,0.40985473694330776,2.1980980569355135,4.738634216740969,0.21103127067017158,0.9142315906077946
53,62.87540518665546,actual_defect,0.0005,0.000555,1.0,0.9009009009009007,0.8161947042818203,1.2251978538379666,0.9877895298796225
53,62.87540518665546,opposite_defect,0.0005,0.000555,1.0,0.9009009009009007,0.8161947042818203,1.2251978538379666,0.9877895298796224
53,62.87540518665546,isotropic,0.0005,0.0006245045895241012,1.12523349463802,0.8006346284516838,0.6497290168129568,1.5391031862870899,0.770055326718589
53,62.87540518665546,analytic_residual_synthetic,0.0005,0.000613163131778507,1.1047984356369493,0.815443678992453,0.6730807141522237,1.4857059175429597,0.8886366531184514
53,62.87540518665546,companion_residual_synthetic,0.0005,0.0006165904320886833,1.1109737515111409,0.8109110585875678,0.6658879889944737,1.5017540735492967,0.7031955928711761
53,62.87540518665546,leading_downstream_singular,0.0005,0.00020708819131230174,0.3731318762383815,2.4144302812803518,5.712253350562461,0.17506226328381153,0.31706076944144446
53,62.87540518665546,trailing_downstream_singular,0.0005,0.013020753938132606,23.460817906545234,0.038400234147402124,0.025710631915037068,38.89441548168025,0.9870621885427804
53,62.87540518665546,defect_sensitivity_gradient,0.0005,0.00025516661264127184,0.45975966241670596,1.9595040073010233,3.7707322664096243,0.26520047814271613,0.9327594398346352
54,86.27931329555406,actual_defect,0.0005,0.000555,1.0,0.9009009009009007,0.8161947042818202,1.2251978538379669,0.9877895298796225
54,86.27931329555406,opposite_defect,0.0005,0.000555,1.0,0.9009009009009007,0.8161947042818202,1.2251978538379669,0.9877895298796227
54,86.27931329555406,isotropic,0.0005,0.0004809883837859908,0.8666457365513347,1.0395261441957573,1.0786579393095443,0.9270779582265961,0.7139276318576725
54,86.27931329555406,analytic_residual_synthetic,0.0005,0.0004817687304354103,0.8680517665502887,1.0378423679513464,1.0752450141926524,0.9300205876805203,0.8508276412832315
54,86.27931329555406,companion_residual_synthetic,0.0005,0.0004901355234111627,0.8831270692093021,1.0201260184533947,1.039670270867188,0.9618434113403097,0.6553189659277121
54,86.27931329555406,leading_downstream_singular,0.0005,0.00015967728335953326,0.2877068168640239,3.1313157982165056,9.59142167116609,0.1042598307408607,0.4451968979661599
54,86.27931329555406,trailing_downstream_singular,0.0005,0.01377684635716013,24.82314658947771,0.03629277608515531,0.025557040217424325,39.12816161388744,0.9871397328428888
54,86.27931329555406,defect_sensitivity_gradient,0.0005,0.0001862784846589531,0.33563690929541096,2.6841532499870944,7.0540796725857895,0.14176193726394837,0.8844587826492164
55,127.87058313917451,actual_defect,0.0005,0.000555,1.0,0.9009009009009009,0.8161947042818206,1.225197853837966,0.9877895298796227
55,127.87058313917451,opposite_defect,0.0005,0.000555,1.0,0.9009009009009009,0.8161947042818206,1.225197853837966,0.9877895298796225
55,127.87058313917451,isotropic,0.0005,0.0005203305031072952,0.9375324380311625,0.9609277123176788,0.9252417268364933,1.080798639960947,0.6604378744409862
55,127.87058313917451,analytic_residual_synthetic,0.0005,0.0005540829143257306,0.9983475933796947,0.9023920194479473,0.8188183626671469,1.2212720739953706,0.8462225209690002
55,127.87058313917451,companion_residual_synthetic,0.0005,0.0005147717044820963,0.9275165846524256,0.971304358119377,0.9448051620215566,1.0584192807121686,0.6073912743128772
55,127.87058313917451,leading_downstream_singular,0.0005,0.0001903846445823437,0.3430353956438625,2.62626222349431,6.754116051345671,0.1480578646262323,0.045784897702459165
55,127.87058313917451,trailing_downstream_singular,0.0005,0.024344595523488763,43.86413607835813,0.02053843940506538,0.024683433622001472,40.51300217440795,0.9875812568360935
55,127.87058313917451,defect_sensitivity_gradient,0.0005,0.00022116794933645104,0.39850080961522705,2.260725396695597,5.011100695010473,0.19955695581924643,0.9355215320940979
56,98.83426563915661,actual_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009007,0.8161947042818203,1.2251978538379666,0.9877895298796227
56,98.83426563915661,opposite_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009007,0.8161947042818203,1.2251978538379666,0.9877895298796227
56,98.83426563915661,isotropic,0.0005,0.0006963639649423649,1.2547098467429998,0.7180153270012799,0.527304601803688,1.8964370812987772,0.7670976778073796
56,98.83426563915661,analytic_residual_synthetic,0.0005,0.0007049430910374325,1.2701677315989772,0.7092771123753733,0.5151353322817919,1.9412374522448308,0.9006904339761492
56,98.83426563915661,companion_residual_synthetic,0.0005,0.0006682971365675929,1.2041389848064736,0.7481701965207045,0.5704441127928531,1.7530201076211873,0.7102204158332988
56,98.83426563915661,leading_downstream_singular,0.0005,0.0002022556969903066,0.36442467926181366,2.4721182515020246,5.987306303549974,0.16702001689926624,0.11204086972762287
56,98.83426563915661,trailing_downstream_singular,0.0005,0.019989793283372716,36.017645555626515,0.025012764910175154,0.024882297670382473,40.189214567202335,0.9874806911368533
56,98.83426563915661,defect_sensitivity_gradient,0.0005,0.0002392293830838884,0.43104393348448355,2.0900442644399977,4.286530536364198,0.2332889014825944,0.9322351502238355
57,47.67961984427031,actual_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009009,0.8161947042818205,1.2251978538379662,0.9877895298796225
57,47.67961984427031,opposite_defect,0.0005,0.0005550000000000002,1.0000000000000002,0.9009009009009009,0.8161947042818205,1.2251978538379662,0.9877895298796225
57,47.67961984427031,isotropic,0.0005,0.000591308367362374,1.0654204817340072,0.8455824872398311,0.7219269819809054,1.3851816388079667,0.7990518237031947
57,47.67961984427031,analytic_residual_synthetic,0.0005,0.0005480939350152428,0.987556639667104,0.9122523860551288,0.836277124216109,1.195775863099637,0.8963655747991666
57,47.67961984427031,companion_residual_synthetic,0.0005,0.0006109762425761068,1.100858094731724,0.8183624258315036,0.6777336362261043,1.4755059311625813,0.7464288547213633
57,47.67961984427031,leading_downstream_singular,0.0005,0.00023837474583016715,0.4295040465408417,2.097537632431209,4.3171480000606275,0.231634403079523,0.3081502686715703
57,47.67961984427031,trailing_downstream_singular,0.0005,0.011365617261656927,20.47858966064311,0.043992331299664775,0.026160195960432387,38.22601334915503,0.9868353485801339
57,47.67961984427031,defect_sensitivity_gradient,0.0005,0.0002828434922426628,0.5096279139507438,1.7677620794295308,3.0734055177828776,0.32537196741983776,0.95095930594383
58,214.96203088173107,actual_defect,0.0005,0.000555,1.0,0.900900900900901,0.8161947042818207,1.225197853837966,0.9877895298796228
58,214.96203088173107,opposite_defect,0.0005,0.000555,1.0,0.900900900900901,0.8161947042818207,1.225197853837966,0.9877895298796228
58,214.96203088173107,isotropic,0.0005,0.0005473929570896773,0.9862936163777969,0.913420593970278,0.838358123685884,1.1928076698338048,0.7452946789888927
58,214.96203088173107,analytic_residual_synthetic,0.0005,0.0005427320140337183,0.9778955207814743,0.921264983585318,0.8524007920683094,1.1731570515948821,0.8705501473854615
58,214.96203088173107,companion_residual_synthetic,0.0005,0.0005512032140864852,0.9931589442999732,0.9071064667659008,0.8271420900570475,1.208982122927671,0.6790114729254189
58,214.96203088173107,leading_downstream_singular,0.0005,0.00017405569393479412,0.313613862945575,2.8726437423375137,8.07606066091537,0.12382274502215741,0.11734580812961348
58,214.96203088173107,trailing_downstream_singular,0.0005,0.03741536545475233,67.41507289144563,0.013363493685626745,0.02444609308573128,40.90633200540667,0.9877013417924616
58,214.96203088173107,defect_sensitivity_gradient,0.0005,0.00021303566628412375,0.3838480473587815,2.347024837301912,5.399095354220027,0.1852162139011645,0.924765934995915
59,137.1306714293716,actual_defect,0.0005,0.000555,1.0,0.9009009009009009,0.8161947042818206,1.2251978538379662,0.9877895298796227
59,137.1306714293716,opposite_defect,0.0005,0.000555,1.0,0.9009009009009009,0.8161947042818206,1.2251978538379662,0.9877895298796227
59,137.1306714293716,isotropic,0.0005,0.0005312766099482299,0.9572551530598735,0.9411293300654108,0.8884980951348697,1.1254948158872584,0.8019331513233455
59,137.1306714293716,analytic_residual_synthetic,0.0005,0.0004897653390604805,0.8824600703792441,1.0208970707464777,1.041205808935954,0.9604249144767416,0.8925813872661768
59,137.1306714293716,companion_residual_synthetic,0.0005,0.000562806557512687,1.0140658693922286,0.8884047161954558,0.7943779169486601,1.258846675699608,0.7545789098094161
59,137.1306714293716,leading_downstream_singular,0.0005,0.00017492196025602652,0.31517470316401175,2.8584175438473793,7.9965083584945225,0.12505458072056175,0.3500866965616349
59,137.1306714293716,trailing_downstream_singular,0.0005,0.02398716585765078,43.22011866243384,0.020844480042669304,0.02469579107766066,40.492729990114825,0.9875750044520952
59,137.1306714293716,defect_sensitivity_gradient,0.0005,0.0002206849924232918,0.3976306169789041,2.2656728693220742,5.032951377219448,0.19869057438668708,0.9132299164546605
